Transaction ID,Date,Transaction Time,Stock Symbol,Price,Quantity,Open,High,Low,Close,Volume,Daily Range,Price Change,Gain,Transaction Value,Anomaly
AAPL_2020-02-28_69,2020-02-28,05:54:23,AAPL,272.65,740717,257.26,278.41,256.37,273.36,106721230,22.04000000000002,16.100000000000023,1,202482399.12,-1
AAPL_2020-02-28_70,2020-02-28,02:17:05,AAPL,276.26,823021,257.26,278.41,256.37,273.36,106721230,22.04000000000002,16.100000000000023,1,224981020.56,-1
AAPL_2020-02-28_74,2020-02-28,06:24:17,AAPL,263.57,744786,257.26,278.41,256.37,273.36,106721230,22.04000000000002,16.100000000000023,1,203594700.96,-1
AAPL_2020-02-28_75,2020-02-28,02:21:49,AAPL,262.03,746743,257.26,278.41,256.37,273.36,106721230,22.04000000000002,16.100000000000023,1,204129666.48,-1
AAPL_2020-02-28_76,2020-02-28,04:58:03,AAPL,273.86,1009767,257.26,278.41,256.37,273.36,106721230,22.04000000000002,16.100000000000023,1,276029907.12,-1
AAPL_2020-02-28_78,2020-02-28,00:34:12,AAPL,256.86,827556,257.26,278.41,256.37,273.36,106721230,22.04000000000002,16.100000000000023,1,226220708.16,-1
AAPL_2020-02-28_81,2020-02-28,03:31:40,AAPL,277.17,935324,257.26,278.41,256.37,273.36,106721230,22.04000000000002,16.100000000000023,1,255680168.64,-1
AAPL_2020-02-28_82,2020-02-28,04:47:13,AAPL,272.46,1059896,257.26,278.41,256.37,273.36,106721230,22.04000000000002,16.100000000000023,1,289733170.56,-1
AAPL_2020-02-28_87,2020-02-28,03:34:51,AAPL,270.67,900431,257.26,278.41,256.37,273.36,106721230,22.04000000000002,16.100000000000023,1,246141818.16,-1
AAPL_2020-02-28_88,2020-02-28,02:39:43,AAPL,262.84,759171,257.26,278.41,256.37,273.36,106721230,22.04000000000002,16.100000000000023,1,207526984.56,-1
AAPL_2020-02-28_89,2020-02-28,03:48:26,AAPL,271.43,986167,257.26,278.41,256.37,273.36,106721230,22.04000000000002,16.100000000000023,1,269578611.12,-1
AAPL_2020-02-28_94,2020-02-28,06:24:24,AAPL,263.59,887516,257.26,278.41,256.37,273.36,106721230,22.04000000000002,16.100000000000023,1,242611373.76,-1
AAPL_2020-02-28_97,2020-02-28,02:47:07,AAPL,269.91,783198,257.26,278.41,256.37,273.36,106721230,22.04000000000002,16.100000000000023,1,214095005.28,-1
AAPL_2020-02-28_98,2020-02-28,05:00:40,AAPL,266.61,677194,257.26,278.41,256.37,273.36,106721230,22.04000000000002,16.100000000000023,1,185117751.84,-1
AAPL_2020-02-28_99,2020-02-28,05:35:40,AAPL,267.57,631165,257.26,278.41,256.37,273.36,106721230,22.04000000000002,16.100000000000023,1,172535264.4,-1
AAPL_2020-03-02_5,2020-03-02,00:14:31,AAPL,288.8,742511,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,221869711.91,-1
AAPL_2020-03-02_7,2020-03-02,06:20:37,AAPL,281.44,707696,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,211466641.76,-1
AAPL_2020-03-02_10,2020-03-02,05:08:43,AAPL,279.51,795264,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,237632835.84,-1
AAPL_2020-03-02_18,2020-03-02,06:14:53,AAPL,290.77,797181,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,238205654.61,-1
AAPL_2020-03-02_19,2020-03-02,00:42:08,AAPL,290.43,648016,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,193633660.96,-1
AAPL_2020-03-02_29,2020-03-02,05:02:31,AAPL,297.32,699894,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,209135326.14,-1
AAPL_2020-03-02_35,2020-03-02,01:58:15,AAPL,297.58,752324,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,224801934.44,-1
AAPL_2020-03-02_42,2020-03-02,01:18:51,AAPL,281.23,834267,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,249287322.27,-1
AAPL_2020-03-02_44,2020-03-02,00:55:51,AAPL,282.97,844304,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,252286478.24,-1
AAPL_2020-03-02_55,2020-03-02,05:18:37,AAPL,294.23,620444,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,185394871.64,-1
AAPL_2020-03-02_60,2020-03-02,00:43:37,AAPL,280.92,703126,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,210101080.06,-1
AAPL_2020-03-02_62,2020-03-02,05:45:48,AAPL,296.65,755872,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,225862112.32,-1
AAPL_2020-03-02_63,2020-03-02,02:49:28,AAPL,281.83,642601,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,192015604.81,-1
AAPL_2020-03-02_65,2020-03-02,01:28:09,AAPL,286.06,731928,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,218707405.68,-1
AAPL_2020-03-02_69,2020-03-02,00:09:07,AAPL,284.74,682006,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,203790212.86,-1
AAPL_2020-03-02_71,2020-03-02,05:12:52,AAPL,291.93,623541,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,186320286.21,-1
AAPL_2020-03-02_81,2020-03-02,00:08:26,AAPL,299.66,703031,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,210072693.11,-1
AAPL_2020-03-02_82,2020-03-02,02:02:46,AAPL,287.7,692229,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,206844947.49,-1
AAPL_2020-03-02_84,2020-03-02,00:24:12,AAPL,291.18,711936,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,212733596.16,-1
AAPL_2020-03-02_90,2020-03-02,01:19:40,AAPL,287.11,847478,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,253234901.18,-1
AAPL_2020-03-02_93,2020-03-02,02:17:04,AAPL,288.79,827415,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,247239876.15,-1
AAPL_2020-03-02_99,2020-03-02,05:32:52,AAPL,292.25,655727,282.28,301.44,277.72,298.81,85349339,23.71999999999997,16.53000000000003,1,195937784.87,-1
AAPL_2020-03-03_1,2020-03-03,00:42:35,AAPL,302.24,758535,303.67,304.0,285.8,289.32,79868852,18.19999999999999,-14.350000000000025,0,219459346.2,-1
AAPL_2020-03-03_2,2020-03-03,01:27:37,AAPL,289.75,696677,303.67,304.0,285.8,289.32,79868852,18.19999999999999,-14.350000000000025,0,201562589.64,-1
AAPL_2020-03-03_4,2020-03-03,00:48:57,AAPL,287.98,703436,303.67,304.0,285.8,289.32,79868852,18.19999999999999,-14.350000000000025,0,203518103.52,-1
AAPL_2020-03-03_5,2020-03-03,04:05:12,AAPL,302.88,695775,303.67,304.0,285.8,289.32,79868852,18.19999999999999,-14.350000000000025,0,201301623.0,-1
AAPL_2020-03-03_7,2020-03-03,02:16:31,AAPL,303.95,721012,303.67,304.0,285.8,289.32,79868852,18.19999999999999,-14.350000000000025,0,208603191.84,-1
AAPL_2020-03-03_14,2020-03-03,03:43:43,AAPL,296.53,749524,303.67,304.0,285.8,289.32,79868852,18.19999999999999,-14.350000000000025,0,216852283.68,-1
AAPL_2020-03-03_35,2020-03-03,05:45:46,AAPL,288.86,761967,303.67,304.0,285.8,289.32,79868852,18.19999999999999,-14.350000000000025,0,220452292.44,-1
AAPL_2020-03-03_38,2020-03-03,05:59:46,AAPL,303.44,726135,303.67,304.0,285.8,289.32,79868852,18.19999999999999,-14.350000000000025,0,210085378.2,-1
AAPL_2020-03-03_40,2020-03-03,00:42:35,AAPL,299.5,696529,303.67,304.0,285.8,289.32,79868852,18.19999999999999,-14.350000000000025,0,201519770.28,-1
AAPL_2020-03-03_41,2020-03-03,01:29:55,AAPL,301.58,749742,303.67,304.0,285.8,289.32,79868852,18.19999999999999,-14.350000000000025,0,216915355.44,-1
AAPL_2020-03-03_44,2020-03-03,02:26:25,AAPL,286.65,672228,303.67,304.0,285.8,289.32,79868852,18.19999999999999,-14.350000000000025,0,194489004.96,-1
AAPL_2020-03-03_47,2020-03-03,04:23:49,AAPL,291.56,738679,303.67,304.0,285.8,289.32,79868852,18.19999999999999,-14.350000000000025,0,213714608.28,-1
AAPL_2020-03-03_56,2020-03-03,03:18:01,AAPL,301.06,728286,303.67,304.0,285.8,289.32,79868852,18.19999999999999,-14.350000000000025,0,210707705.52,-1
AAPL_2020-03-03_60,2020-03-03,05:56:56,AAPL,286.88,711638,303.67,304.0,285.8,289.32,79868852,18.19999999999999,-14.350000000000025,0,205891106.16,-1
AAPL_2020-03-03_67,2020-03-03,05:21:50,AAPL,301.37,765212,303.67,304.0,285.8,289.32,79868852,18.19999999999999,-14.350000000000025,0,221391135.84,-1
AAPL_2020-03-03_77,2020-03-03,05:23:53,AAPL,286.55,692134,303.67,304.0,285.8,289.32,79868852,18.19999999999999,-14.350000000000025,0,200248208.88,-1
AAPL_2020-03-10_32,2020-03-10,04:18:40,AAPL,275.35,700842,277.14,286.44,269.37,285.34,71322520,17.069999999999993,8.199999999999989,1,199978256.28,-1
AAPL_2020-03-10_58,2020-03-10,03:15:38,AAPL,275.84,699920,277.14,286.44,269.37,285.34,71322520,17.069999999999993,8.199999999999989,1,199715172.8,-1
AAPL_2020-03-12_4,2020-03-12,03:48:44,AAPL,265.77,1009382,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,250558893.86,-1
AAPL_2020-03-12_5,2020-03-12,01:12:31,AAPL,260.97,800253,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,198646802.19,-1
AAPL_2020-03-12_11,2020-03-12,05:29:30,AAPL,265.32,971401,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,241130870.23,-1
AAPL_2020-03-12_15,2020-03-12,00:56:16,AAPL,256.47,921509,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,228746179.07,-1
AAPL_2020-03-12_18,2020-03-12,03:33:40,AAPL,267.3,840187,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,208559619.01,-1
AAPL_2020-03-12_22,2020-03-12,02:52:24,AAPL,253.76,818001,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,203052388.23,-1
AAPL_2020-03-12_26,2020-03-12,02:18:59,AAPL,263.05,737674,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,183112817.02,-1
AAPL_2020-03-12_29,2020-03-12,01:35:37,AAPL,248.05,727224,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,180518813.52,-1
AAPL_2020-03-12_35,2020-03-12,00:09:54,AAPL,252.08,1003354,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,249062563.42,-1
AAPL_2020-03-12_36,2020-03-12,04:37:45,AAPL,254.04,735473,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,182566462.79,-1
AAPL_2020-03-12_40,2020-03-12,06:24:02,AAPL,263.02,848013,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,210502266.99,-1
AAPL_2020-03-12_41,2020-03-12,01:26:40,AAPL,269.89,905860,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,224861627.8,-1
AAPL_2020-03-12_49,2020-03-12,00:57:37,AAPL,255.26,1023828,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,254144824.44,-1
AAPL_2020-03-12_51,2020-03-12,05:24:06,AAPL,263.26,843982,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,209501651.86,-1
AAPL_2020-03-12_60,2020-03-12,00:33:31,AAPL,269.16,942074,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,233851029.02,-1
AAPL_2020-03-12_66,2020-03-12,04:36:12,AAPL,268.35,851957,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,211481286.11,-1
AAPL_2020-03-12_67,2020-03-12,00:52:42,AAPL,254.68,835575,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,207414782.25,-1
AAPL_2020-03-12_69,2020-03-12,03:15:41,AAPL,258.68,739536,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,183575021.28,-1
AAPL_2020-03-12_72,2020-03-12,04:01:24,AAPL,266.95,888634,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,220585617.82,-1
AAPL_2020-03-12_76,2020-03-12,00:22:55,AAPL,269.83,724480,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,179837670.4,-1
AAPL_2020-03-12_77,2020-03-12,04:58:52,AAPL,249.86,850634,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,211152877.82,-1
AAPL_2020-03-12_80,2020-03-12,02:21:56,AAPL,258.33,741390,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,184035239.7,-1
AAPL_2020-03-12_86,2020-03-12,04:05:27,AAPL,265.33,782041,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,194126037.43,-1
AAPL_2020-03-12_89,2020-03-12,05:42:35,AAPL,265.3,777599,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,193023399.77,-1
AAPL_2020-03-12_90,2020-03-12,00:44:21,AAPL,248.92,797578,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,197982786.94,-1
AAPL_2020-03-12_94,2020-03-12,06:27:17,AAPL,267.46,939678,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,233256269.94,-1
AAPL_2020-03-12_96,2020-03-12,04:16:50,AAPL,260.57,822017,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,204049279.91,-1
AAPL_2020-03-12_97,2020-03-12,03:15:11,AAPL,248.55,998038,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,247742972.74,-1
AAPL_2020-03-12_98,2020-03-12,05:51:15,AAPL,263.06,938762,255.94,270.0,248.0,248.23,104618517,22.0,-7.710000000000008,0,233028891.26,-1
AAPL_2020-03-13_1,2020-03-13,00:13:21,AAPL,266.03,733026,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,203759237.22,-1
AAPL_2020-03-13_4,2020-03-13,03:12:29,AAPL,262.71,791823,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,220103039.31,-1
AAPL_2020-03-13_5,2020-03-13,04:13:35,AAPL,268.3,728274,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,202438323.78,-1
AAPL_2020-03-13_6,2020-03-13,00:05:39,AAPL,264.48,723342,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,201067375.74,-1
AAPL_2020-03-13_9,2020-03-13,01:07:15,AAPL,264.51,890002,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,247393855.94,-1
AAPL_2020-03-13_16,2020-03-13,01:35:39,AAPL,257.26,724890,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,201497673.3,-1
AAPL_2020-03-13_18,2020-03-13,00:29:31,AAPL,256.53,924867,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,257085279.99,-1
AAPL_2020-03-13_21,2020-03-13,03:53:59,AAPL,260.0,854764,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,237598749.08,-1
AAPL_2020-03-13_23,2020-03-13,04:08:47,AAPL,276.11,897782,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,249556462.54,-1
AAPL_2020-03-13_25,2020-03-13,04:59:16,AAPL,261.9,813428,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,226108581.16,-1
AAPL_2020-03-13_30,2020-03-13,04:41:38,AAPL,271.77,901702,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,250646104.94,-1
AAPL_2020-03-13_35,2020-03-13,04:29:58,AAPL,279.12,785737,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,218411313.89,-1
AAPL_2020-03-13_36,2020-03-13,02:03:06,AAPL,255.07,882532,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,245317420.04,-1
AAPL_2020-03-13_37,2020-03-13,02:32:55,AAPL,268.45,768213,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,213540167.61,-1
AAPL_2020-03-13_50,2020-03-13,02:41:42,AAPL,260.72,679645,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,188920920.65,-1
AAPL_2020-03-13_55,2020-03-13,04:31:16,AAPL,263.06,872006,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,242391507.82,-1
AAPL_2020-03-13_58,2020-03-13,02:25:06,AAPL,253.0,767750,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,213411467.5,-1
AAPL_2020-03-13_60,2020-03-13,03:19:32,AAPL,254.96,834739,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,232032399.83,-1
AAPL_2020-03-13_63,2020-03-13,04:33:04,AAPL,253.65,675155,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,187672835.35,-1
AAPL_2020-03-13_68,2020-03-13,03:07:31,AAPL,253.11,810536,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,225304691.92,-1
AAPL_2020-03-13_71,2020-03-13,00:37:14,AAPL,257.72,753280,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,209389241.6,-1
AAPL_2020-03-13_74,2020-03-13,02:36:27,AAPL,258.21,698642,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,194201516.74,-1
AAPL_2020-03-13_78,2020-03-13,03:31:52,AAPL,275.23,834888,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,232073817.36,-1
AAPL_2020-03-13_81,2020-03-13,00:24:45,AAPL,277.0,872614,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,242560513.58,-1
AAPL_2020-03-13_83,2020-03-13,01:06:21,AAPL,257.33,699615,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,194471981.55,-1
AAPL_2020-03-13_84,2020-03-13,01:20:52,AAPL,270.75,821729,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,228416010.13,-1
AAPL_2020-03-13_85,2020-03-13,04:18:30,AAPL,274.82,787596,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,218928060.12,-1
AAPL_2020-03-13_86,2020-03-13,00:34:13,AAPL,271.54,888685,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,247027769.45,-1
AAPL_2020-03-13_88,2020-03-13,01:55:19,AAPL,260.09,874748,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,243153701.56,-1
AAPL_2020-03-13_89,2020-03-13,05:13:34,AAPL,261.47,913836,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,254018992.92,-1
AAPL_2020-03-13_90,2020-03-13,02:38:32,AAPL,270.32,665180,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,184900084.6,-1
AAPL_2020-03-13_91,2020-03-13,06:15:32,AAPL,274.76,894718,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,248704762.46,-1
AAPL_2020-03-13_92,2020-03-13,04:47:55,AAPL,270.02,918319,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,255265132.43,-1
AAPL_2020-03-13_96,2020-03-13,01:06:04,AAPL,265.35,719106,264.89,279.92,252.95,277.97,92683032,26.970000000000027,13.08000000000004,1,199889894.82,-1
AAPL_2020-03-16_2,2020-03-16,03:25:05,AAPL,241.82,800543,241.95,259.08,240.0,242.21,80605865,19.079999999999984,0.2600000000000193,1,193899520.03,-1
AAPL_2020-03-16_15,2020-03-16,00:54:10,AAPL,241.75,804538,241.95,259.08,240.0,242.21,80605865,19.079999999999984,0.2600000000000193,1,194867148.98,-1
AAPL_2020-03-17_14,2020-03-17,00:42:24,AAPL,239.22,766133,247.51,257.61,238.4,252.86,81013965,19.210000000000008,5.350000000000023,1,193724390.38,-1
AAPL_2020-03-17_44,2020-03-17,05:26:54,AAPL,254.38,752574,247.51,257.61,238.4,252.86,81013965,19.210000000000008,5.350000000000023,1,190295861.64,-1
AAPL_2020-03-17_54,2020-03-17,01:27:14,AAPL,239.22,750350,247.51,257.61,238.4,252.86,81013965,19.210000000000008,5.350000000000023,1,189733501.0,-1
AAPL_2020-03-17_73,2020-03-17,05:52:42,AAPL,253.42,801716,247.51,257.61,238.4,252.86,81013965,19.210000000000008,5.350000000000023,1,202721907.76,-1
AAPL_2020-03-17_83,2020-03-17,03:57:52,AAPL,248.23,757656,247.51,257.61,238.4,252.86,81013965,19.210000000000008,5.350000000000023,1,191580896.16,-1
AAPL_2020-03-17_88,2020-03-17,00:24:58,AAPL,240.39,787518,247.51,257.61,238.4,252.86,81013965,19.210000000000008,5.350000000000023,1,199131801.48,-1
AAPL_2020-03-17_92,2020-03-17,04:39:35,AAPL,247.07,772948,247.51,257.61,238.4,252.86,81013965,19.210000000000008,5.350000000000023,1,195447631.28,-1
AAPL_2020-03-17_99,2020-03-17,04:09:18,AAPL,243.94,782210,247.51,257.61,238.4,252.86,81013965,19.210000000000008,5.350000000000023,1,197789620.6,-1
AAPL_2020-03-20_17,2020-03-20,00:51:44,AAPL,251.6,940337,247.18,251.83,228.0,229.24,100423346,23.830000000000013,-17.939999999999998,0,215562853.88,-1
AAPL_2020-03-20_24,2020-03-20,02:48:48,AAPL,250.1,859483,247.18,251.83,228.0,229.24,100423346,23.830000000000013,-17.939999999999998,0,197027882.92,-1
AAPL_2020-03-20_25,2020-03-20,03:39:12,AAPL,250.76,877932,247.18,251.83,228.0,229.24,100423346,23.830000000000013,-17.939999999999998,0,201257131.68,-1
AAPL_2020-03-20_35,2020-03-20,06:10:47,AAPL,241.32,966141,247.18,251.83,228.0,229.24,100423346,23.830000000000013,-17.939999999999998,0,221478162.84,-1
AAPL_2020-03-20_43,2020-03-20,02:56:17,AAPL,244.24,1004015,247.18,251.83,228.0,229.24,100423346,23.830000000000013,-17.939999999999998,0,230160398.6,-1
AAPL_2020-03-20_49,2020-03-20,04:33:14,AAPL,230.64,937905,247.18,251.83,228.0,229.24,100423346,23.830000000000013,-17.939999999999998,0,215005342.2,-1
AAPL_2020-03-20_53,2020-03-20,01:29:41,AAPL,250.99,850825,247.18,251.83,228.0,229.24,100423346,23.830000000000013,-17.939999999999998,0,195043123.0,-1
AAPL_2020-03-20_60,2020-03-20,03:50:59,AAPL,236.14,890272,247.18,251.83,228.0,229.24,100423346,23.830000000000013,-17.939999999999998,0,204085953.28,-1
AAPL_2020-03-20_64,2020-03-20,04:46:20,AAPL,250.09,940198,247.18,251.83,228.0,229.24,100423346,23.830000000000013,-17.939999999999998,0,215530989.52,-1
AAPL_2020-03-20_66,2020-03-20,05:29:13,AAPL,237.33,912462,247.18,251.83,228.0,229.24,100423346,23.830000000000013,-17.939999999999998,0,209172788.88,-1
AAPL_2020-03-20_70,2020-03-20,01:50:03,AAPL,235.2,842457,247.18,251.83,228.0,229.24,100423346,23.830000000000013,-17.939999999999998,0,193124842.68,-1
AAPL_2020-03-20_89,2020-03-20,01:07:23,AAPL,229.5,930590,247.18,251.83,228.0,229.24,100423346,23.830000000000013,-17.939999999999998,0,213328451.6,-1
AAPL_2020-03-20_97,2020-03-20,04:23:01,AAPL,244.12,956238,247.18,251.83,228.0,229.24,100423346,23.830000000000013,-17.939999999999998,0,219207999.12,-1
AAPL_2020-06-19_2,2020-06-19,03:22:11,AAPL,350.42,586575,354.64,356.56,345.15,349.72,66118952,11.410000000000023,-4.919999999999959,0,205137009.0,-1
AAPL_2020-06-19_5,2020-06-19,01:12:45,AAPL,345.72,553836,354.64,356.56,345.15,349.72,66118952,11.410000000000023,-4.919999999999959,0,193687525.92,-1
AAPL_2020-06-19_9,2020-06-19,02:51:48,AAPL,351.05,583660,354.64,356.56,345.15,349.72,66118952,11.410000000000023,-4.919999999999959,0,204117575.2,-1
AAPL_2020-06-19_14,2020-06-19,06:09:33,AAPL,349.5,626757,354.64,356.56,345.15,349.72,66118952,11.410000000000023,-4.919999999999959,0,219189458.04,-1
AAPL_2020-06-19_15,2020-06-19,00:40:06,AAPL,355.33,651921,354.64,356.56,345.15,349.72,66118952,11.410000000000023,-4.919999999999959,0,227989812.12,-1
AAPL_2020-06-19_29,2020-06-19,05:13:57,AAPL,352.98,591193,354.64,356.56,345.15,349.72,66118952,11.410000000000023,-4.919999999999959,0,206752015.96,-1
AAPL_2020-06-19_33,2020-06-19,05:41:16,AAPL,353.77,579900,354.64,356.56,345.15,349.72,66118952,11.410000000000023,-4.919999999999959,0,202802628.0,-1
AAPL_2020-06-19_36,2020-06-19,02:04:07,AAPL,354.18,562838,354.64,356.56,345.15,349.72,66118952,11.410000000000023,-4.919999999999959,0,196835705.36,-1
AAPL_2020-06-19_45,2020-06-19,00:41:58,AAPL,353.86,567145,354.64,356.56,345.15,349.72,66118952,11.410000000000023,-4.919999999999959,0,198341949.4,-1
AAPL_2020-06-19_49,2020-06-19,03:07:19,AAPL,355.25,575135,354.64,356.56,345.15,349.72,66118952,11.410000000000023,-4.919999999999959,0,201136212.2,-1
AAPL_2020-06-19_58,2020-06-19,04:44:36,AAPL,350.33,566409,354.64,356.56,345.15,349.72,66118952,11.410000000000023,-4.919999999999959,0,198084555.48,-1
AAPL_2020-06-19_64,2020-06-19,04:01:45,AAPL,349.12,654245,354.64,356.56,345.15,349.72,66118952,11.410000000000023,-4.919999999999959,0,228802561.4,-1
AAPL_2020-06-19_70,2020-06-19,04:42:57,AAPL,346.59,597236,354.64,356.56,345.15,349.72,66118952,11.410000000000023,-4.919999999999959,0,208865373.92,-1
AAPL_2020-06-19_78,2020-06-19,01:17:33,AAPL,350.85,579075,354.64,356.56,345.15,349.72,66118952,11.410000000000023,-4.919999999999959,0,202514109.0,-1
AAPL_2020-06-23_22,2020-06-23,01:48:11,AAPL,369.6,519148,364.0,372.38,362.27,366.53,53038869,10.110000000000014,2.5299999999999727,1,190283316.44,-1
AAPL_2020-06-23_46,2020-06-23,05:02:45,AAPL,369.99,514327,364.0,372.38,362.27,366.53,53038869,10.110000000000014,2.5299999999999727,1,188516275.31,-1
AAPL_2020-07-31_0,2020-07-31,00:54:58,AAPL,417.94,927033,411.535,425.66,403.3,425.04,93573867,22.360000000000014,13.504999999999995,1,394026106.32,-1
AAPL_2020-07-31_2,2020-07-31,04:59:01,AAPL,411.83,568898,411.535,425.66,403.3,425.04,93573867,22.360000000000014,13.504999999999995,1,241804405.92,-1
AAPL_2020-07-31_3,2020-07-31,05:08:30,AAPL,409.22,710418,411.535,425.66,403.3,425.04,93573867,22.360000000000014,13.504999999999995,1,301956066.72,-1
AAPL_2020-07-31_8,2020-07-31,02:43:12,AAPL,422.31,875871,411.535,425.66,403.3,425.04,93573867,22.360000000000014,13.504999999999995,1,372280209.84,-1
AAPL_2020-07-31_9,2020-07-31,03:57:16,AAPL,413.98,609163,411.535,425.66,403.3,425.04,93573867,22.360000000000014,13.504999999999995,1,258918641.52,-1
